query_id,treatment_id,parent_node,Async Capable,Parent Relationship,Parallel Aware,Node Type,Plan Rows,Output,input_rows,output_rows,left_child_input_actual_rows,left_child_input_rows,right_child_input_actual_rows,right_child_input_rows,execution_time,Actual Loops,Shared Read Blocks,Self Shared Read Blocks,Self Shared Hit Blocks,Temp Read Blocks,Temp Written Blocks,Peak Memory Usage,Original Hash Buckets,Original Hash Batches,shared_read_blocks_log,run_id,execution_log_time,dbname,data_folder_name
154550,0,Hash Join,False,Inner,False,Hash,1,"['p.id', 'p.tags', 'p.score']",0,0,0,1,0.0,0.0,0.0039999999999622,1.0,60169.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,4.779380011491656,0,0.001733712808984203,mathso,ce_mathso
154550,9,Hash Join,False,Inner,False,Hash,1,"['p.id', 'p.tags', 'p.score']",0,0,0,1,0.0,0.0,0.0033333333333491998,1.0,60169.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,4.779380011491656,0,0.001445240874187777,mathso,ce_mathso
154634,0,Hash Join,False,Inner,False,Hash,1937347,"['b.owneruserid', 'b.creationdate', 'b.id']",1947007,1947007,1947007,1937347,0.0,0.0,1583.5355,1.0,60169.0,0.0,0.0,0.0,8207.0,49.0,2048.0,2048.0,4.779380011491656,0,3.1999019735871586,mathso,ce_mathso
154634,6,Hash Join,False,Inner,False,Hash,1937347,"['b.owneruserid', 'b.creationdate', 'b.id']",1947007,1947007,1947007,1937347,0.0,0.0,423.4960000000001,1.0,60169.0,0.0,0.0,0.0,7131.0,32883.0,1048576.0,4.0,4.779380011491656,0,2.627873602268753,mathso,ce_mathso
154635,0,Hash Join,False,Inner,False,Hash,1937347,"['b.owneruserid', 'b.creationdate', 'b.id']",1947007,1947007,1947007,1937347,0.0,0.0,1733.052,1.0,60169.0,0.0,0.0,0.0,8207.0,49.0,2048.0,2048.0,4.779380011491656,0,3.2390621167702065,mathso,ce_mathso
154635,6,Hash Join,False,Inner,False,Hash,1937347,"['b.owneruserid', 'b.creationdate', 'b.id']",1947007,1947007,1947007,1937347,0.0,0.0,419.65500000000003,1.0,60169.0,0.0,0.0,0.0,7131.0,32883.0,1048576.0,4.0,4.779380011491656,0,2.6239260554042603,mathso,ce_mathso
154743,0,Hash Join,False,Inner,False,Hash,1943,"['t.tagname', 't.id']",1943,1943,1943,1943,0.0,0.0,0.644,1.0,16.0,0.0,0.0,0.0,5.0,59.0,1024.0,2.0,1.2304489213782739,0,0.21590181320403162,mathso,ce_mathso
154743,0,Hash Join,False,Inner,False,Hash,2705,['ptjs.postid'],0,0,0,2705,0.0,0.0,0.0015,1.0,16111.0,0.0,0.0,0.0,0.0,16.0,2048.0,4.0,4.207149453209543,0,0.0006509536295950582,mathso,ce_mathso
154743,6,Hash Join,False,Inner,False,Hash,1943,"['t.tagname', 't.id']",1943,1943,1943,1943,0.0,0.0,0.3333333333333334,1.0,16.0,0.0,0.0,0.0,0.0,119.0,2048.0,1.0,1.2304489213782739,0,0.1249387366083,mathso,ce_mathso
154743,6,Hash Join,False,Inner,False,Hash,2705,['ptjs.postid'],0,0,0,2705,0.0,0.0,0.0019999999999811,1.0,16111.0,0.0,0.0,0.0,0.0,32.0,4096.0,1.0,4.207149453209543,0,0.0008677215312187329,mathso,ce_mathso
155242,0,Hash Join,False,Inner,False,Hash,1530585,"['p.viewcount', 'p.id']",1527295,1527295,1527295,1530585,0.0,0.0,885.9882857142857,1.0,60169.0,0.0,0.0,0.0,4094.0,46.0,2048.0,2048.0,4.779380011491656,0,2.9479178842249176,mathso,ce_mathso
155242,6,Hash Join,False,Inner,False,Hash,1530585,"['p.viewcount', 'p.id']",1527295,1527295,1527295,1530585,0.0,0.0,379.80028571428574,1.0,60169.0,0.0,0.0,0.0,2608.0,46228.0,2097152.0,2.0,4.779380011491656,0,2.5806972655635163,mathso,ce_mathso
155243,0,Hash Join,False,Inner,False,Hash,57441,"['p.viewcount', 'p.id']",125900,125900,125900,57441,0.0,0.0,42.414,1.0,60169.0,0.0,0.0,0.0,381.0,57.0,2048.0,64.0,4.779380011491656,0,1.6376298019155644,mathso,ce_mathso
155243,6,Hash Join,False,Inner,False,Hash,57441,"['p.viewcount', 'p.id']",125900,125900,125900,57441,0.0,0.0,28.416428571428582,1.0,60169.0,0.0,0.0,0.0,0.0,5942.0,65536.0,1.0,4.779380011491656,0,1.468589944194593,mathso,ce_mathso
155790,0,Hash Join,False,Inner,False,Hash,1,"['a.tagname', 'a.id']",2,2,2,1,0.0,0.0,0.0034999999999999754,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.0,0,0.0015173768235043782,mathso,ce_mathso
155790,0,Hash Join,False,Inner,False,Hash,1874,"['a.tagname', 'c.postid']",51902,51902,51902,1874,0.0,0.0,18.444500000000005,1.0,16111.0,0.0,0.0,0.0,185.0,57.0,1024.0,2.0,4.207149453209543,0,1.2887967800865738,mathso,ce_mathso
155790,0,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,1.39375,1.0,16.0,0.0,0.0,0.0,5.0,59.0,1024.0,2.0,1.2304489213782739,0,0.37907879131269795,mathso,ce_mathso
155790,6,Hash Join,False,Inner,False,Hash,1,"['a.tagname', 'a.id']",2,2,2,1,0.0,0.0,0.0036666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.0,0,0.0015895007930968965,mathso,ce_mathso
155790,6,Hash Join,False,Inner,False,Hash,1874,"['a.tagname', 'c.postid']",51902,51902,51902,1874,0.0,0.0,9.619333333333353,1.0,16111.0,0.0,0.0,0.0,0.0,2945.0,2048.0,1.0,4.207149453209543,0,1.0260972532103718,mathso,ce_mathso
155790,6,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,0.3306666666666666,1.0,16.0,0.0,0.0,0.0,0.0,119.0,2048.0,1.0,1.2304489213782739,0,0.12406927789567106,mathso,ce_mathso
155793,0,Hash Join,False,Inner,False,Hash,1,"['a.id', 'a.tagname']",2,2,2,1,0.0,0.0,0.003999999999999975,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.0,0,0.0017337128090005312,mathso,ce_mathso
155793,0,Hash Join,False,Inner,False,Hash,1874,"['a.id', 'a.tagname', 'c.postid']",51902,51902,51902,1874,0.0,0.0,21.491749999999996,1.0,16111.0,0.0,0.0,0.0,223.0,57.0,1024.0,2.0,4.207149453209543,0,1.3520232475999527,mathso,ce_mathso
155793,0,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,0.65925,1.0,16.0,0.0,0.0,0.0,5.0,59.0,1024.0,2.0,1.2304489213782739,0,0.21991182631408046,mathso,ce_mathso
155793,6,Hash Join,False,Inner,False,Hash,1,"['a.id', 'a.tagname']",2,2,2,1,0.0,0.0,0.009666666666666665,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.0,0,0.004178018613193324,mathso,ce_mathso
155793,6,Hash Join,False,Inner,False,Hash,1874,"['a.id', 'a.tagname', 'c.postid']",51902,51902,51902,1874,0.0,0.0,12.617999999999975,1.0,16111.0,0.0,0.0,0.0,0.0,3148.0,2048.0,1.0,4.207149453209543,0,1.1341133298423234,mathso,ce_mathso
155793,6,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,0.34400000000000003,1.0,16.0,0.0,0.0,0.0,0.0,119.0,2048.0,1.0,1.2304489213782739,0,0.12839926871780646,mathso,ce_mathso
155794,0,Hash Join,False,Inner,False,Hash,1,"['a.id', 'a.tagname']",2,2,2,1,0.0,0.0,0.004499999999999975,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.0,0,0.0019499410842679385,mathso,ce_mathso
155794,0,Hash Join,False,Inner,False,Hash,1874,"['a.id', 'a.tagname', 'c.postid']",51902,51902,51902,1874,0.0,0.0,48.023999999999944,1.0,16111.0,0.0,0.0,0.0,223.0,57.0,1024.0,2.0,4.207149453209543,0,1.6904087436164905,mathso,ce_mathso
155794,0,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,2.479,1.0,16.0,0.0,0.0,0.0,5.0,59.0,1024.0,2.0,1.2304489213782739,0,0.541454428747589,mathso,ce_mathso
155794,6,Hash Join,False,Inner,False,Hash,1,"['a.id', 'a.tagname']",2,2,2,1,0.0,0.0,0.0036666666666666336,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.0,0,0.0015895007930968965,mathso,ce_mathso
155794,6,Hash Join,False,Inner,False,Hash,1874,"['a.id', 'a.tagname', 'c.postid']",51902,51902,51902,1874,0.0,0.0,12.691666666666682,1.0,16111.0,0.0,0.0,0.0,0.0,3148.0,2048.0,1.0,4.207149453209543,0,1.1364563173874374,mathso,ce_mathso
155794,6,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,0.38300000000000006,1.0,16.0,0.0,0.0,0.0,0.0,119.0,2048.0,1.0,1.2304489213782739,0,0.14082218010931058,mathso,ce_mathso
155795,0,Hash Join,False,Inner,False,Hash,1,"['a.id', 'a.tagname']",2,2,2,1,0.0,0.0,0.006249999999999925,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.0,0,0.002705893375924871,mathso,ce_mathso
155795,0,Hash Join,False,Inner,False,Hash,1874,"['a.id', 'a.tagname', 'c.postid']",51902,51902,51902,1874,0.0,0.0,31.43999999999997,1.0,16111.0,0.0,0.0,0.0,223.0,57.0,1024.0,2.0,4.207149453209543,0,1.511080845539118,mathso,ce_mathso
155795,0,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,0.5940000000000001,1.0,16.0,0.0,0.0,0.0,5.0,59.0,1024.0,2.0,1.2304489213782739,0,0.20248831706009357,mathso,ce_mathso
155795,6,Hash Join,False,Inner,False,Hash,1,"['a.id', 'a.tagname']",2,2,2,1,0.0,0.0,0.007333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.0,0,0.0031732052833441625,mathso,ce_mathso
155795,6,Hash Join,False,Inner,False,Hash,1874,"['a.id', 'a.tagname', 'c.postid']",51902,51902,51902,1874,0.0,0.0,13.136999999999981,1.0,16111.0,0.0,0.0,0.0,0.0,3148.0,2048.0,1.0,4.207149453209543,0,1.1503572579985186,mathso,ce_mathso
155795,6,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,0.3753333333333333,1.0,16.0,0.0,0.0,0.0,0.0,119.0,2048.0,1.0,1.2304489213782739,0,0.13840796891747031,mathso,ce_mathso
155796,0,Hash Join,False,Inner,False,Hash,1,"['a.id', 'a.tagname']",2,2,2,1,0.0,0.0,0.004,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.0,0,0.0017337128090005312,mathso,ce_mathso
155796,0,Hash Join,False,Inner,False,Hash,1874,"['a.id', 'a.tagname', 'c.postid']",51902,51902,51902,1874,0.0,0.0,24.557999999999996,1.0,16111.0,0.0,0.0,0.0,223.0,57.0,1024.0,2.0,4.207149453209543,0,1.4075268658029536,mathso,ce_mathso
155796,0,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,1.713,1.0,16.0,0.0,0.0,0.0,5.0,59.0,1024.0,2.0,1.2304489213782739,0,0.4334497937615961,mathso,ce_mathso
155796,9,Hash Join,False,Inner,False,Hash,1,"['a.id', 'a.tagname']",2,2,2,1,0.0,0.0,0.0036666666666666336,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.0,0,0.0015895007930968965,mathso,ce_mathso
155796,9,Hash Join,False,Inner,False,Hash,1874,"['a.id', 'a.tagname', 'c.postid']",51902,51902,51902,1874,0.0,0.0,21.97199999999994,1.0,16111.0,0.0,0.0,0.0,223.0,57.0,1024.0,2.0,4.207149453209543,0,1.3611988076091277,mathso,ce_mathso
155796,9,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,0.642,1.0,15.6,0.0,0.0,0.0,5.0,59.0,1024.0,2.0,1.2201080880400552,0,0.21537315278342195,mathso,ce_mathso
155796,18,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,3.498,1.0,15.0,0.0,0.0,0.0,5.0,59.0,1024.0,2.0,1.2041199826559248,0,0.6530194510996133,mathso,ce_mathso
155796,24,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,0.5,1.0,16.0,0.0,0.0,0.0,0.0,119.0,2048.0,1.0,1.2304489213782739,0,0.17609125905568124,mathso,ce_mathso
155800,0,Hash Join,False,Inner,False,Hash,1,"['a.id', 'a.tagname']",2,2,2,1,0.0,0.0,0.005,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.0,0,0.0021660617565076304,mathso,ce_mathso
155800,0,Hash Join,False,Inner,False,Hash,1874,"['a.id', 'a.tagname', 'c.postid']",51902,51902,51902,1874,0.0,0.0,23.771000000000072,1.0,16111.0,0.0,0.0,0.0,223.0,57.0,1024.0,2.0,4.207149453209543,0,1.3939435393155757,mathso,ce_mathso
155800,0,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,0.8109999999999999,1.0,16.0,0.0,0.0,0.0,5.0,59.0,1024.0,2.0,1.2304489213782739,0,0.2579184503140584,mathso,ce_mathso
155800,9,Hash Join,False,Inner,False,Hash,1,"['a.id', 'a.tagname']",2,2,2,1,0.0,0.0,0.004666666666666634,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.0,0,0.002021993258950537,mathso,ce_mathso
155800,9,Hash Join,False,Inner,False,Hash,1874,"['a.id', 'a.tagname', 'c.postid']",51902,51902,51902,1874,0.0,0.0,21.008666666666652,1.0,16111.0,0.0,0.0,0.0,223.0,57.0,1024.0,2.0,4.207149453209543,0,1.3425937328373463,mathso,ce_mathso
155800,9,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,0.9882,1.0,15.6,0.0,0.0,0.0,5.0,59.0,1024.0,2.0,1.2201080880400552,0,0.29846006946145237,mathso,ce_mathso
155800,18,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,1.0514999999999999,1.0,15.0,0.0,0.0,0.0,5.0,59.0,1024.0,2.0,1.2041199826559248,0,0.3120715213029314,mathso,ce_mathso
155800,24,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,0.55,1.0,16.0,0.0,0.0,0.0,0.0,119.0,2048.0,1.0,1.2304489213782739,0,0.1903316981702915,mathso,ce_mathso
155804,0,Hash Join,False,Inner,False,Hash,1,"['a.id', 'a.tagname']",2,2,2,1,0.0,0.0,0.008999999999999966,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.0,0,0.0038911662369104775,mathso,ce_mathso
155804,0,Hash Join,False,Inner,False,Hash,1874,"['a.id', 'a.tagname', 'c.postid']",51902,51902,51902,1874,0.0,0.0,26.092666666666634,1.0,16111.0,0.0,0.0,0.0,223.0,57.0,1024.0,2.0,4.207149453209543,0,1.4328517537087346,mathso,ce_mathso
155804,0,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,1.8263333333333334,1.0,16.0,0.0,0.0,0.0,5.0,59.0,1024.0,2.0,1.2304489213782739,0,0.45122338054519967,mathso,ce_mathso
155804,6,Hash Join,False,Inner,False,Hash,1,"['a.id', 'a.tagname']",2,2,2,1,0.0,0.0,0.009999999999999933,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.0,0,0.004321373782642578,mathso,ce_mathso
155804,6,Hash Join,False,Inner,False,Hash,1874,"['a.id', 'a.tagname', 'c.postid']",51902,51902,51902,1874,0.0,0.0,13.073999999999955,1.0,16111.0,0.0,0.0,0.0,0.0,3148.0,2048.0,1.0,4.207149453209543,0,1.1484175466913753,mathso,ce_mathso
155804,6,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,0.36233333333333323,1.0,16.0,0.0,0.0,0.0,0.0,119.0,2048.0,1.0,1.2304489213782739,0,0.134283382991931,mathso,ce_mathso
155805,0,Hash Join,False,Inner,False,Hash,1,"['a.id', 'a.tagname']",2,2,2,1,0.0,0.0,0.004999999999999967,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.0,0,0.0021660617565076304,mathso,ce_mathso
155805,0,Hash Join,False,Inner,False,Hash,1874,"['a.id', 'a.tagname', 'c.postid']",51902,51902,51902,1874,0.0,0.0,27.359666666666687,1.0,16111.0,0.0,0.0,0.0,223.0,57.0,1024.0,2.0,4.207149453209543,0,1.45270112193846,mathso,ce_mathso
155805,0,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,1.1013333333333333,1.0,16.0,0.0,0.0,0.0,5.0,59.0,1024.0,2.0,1.2304489213782739,0,0.32249494976183646,mathso,ce_mathso
155805,6,Hash Join,False,Inner,False,Hash,1,"['a.id', 'a.tagname']",2,2,2,1,0.0,0.0,0.0033333333333332997,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.0,0,0.001445240874180953,mathso,ce_mathso
155805,6,Hash Join,False,Inner,False,Hash,1874,"['a.id', 'a.tagname', 'c.postid']",51902,51902,51902,1874,0.0,0.0,12.632666666666674,1.0,16111.0,0.0,0.0,0.0,0.0,3148.0,2048.0,1.0,4.207149453209543,0,1.1345808158744426,mathso,ce_mathso
155805,6,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,0.32499999999999996,1.0,16.0,0.0,0.0,0.0,0.0,119.0,2048.0,1.0,1.2304489213782739,0,0.12221587827282664,mathso,ce_mathso
155806,0,Hash Join,False,Inner,False,Hash,1,"['a.id', 'a.tagname']",2,2,2,1,0.0,0.0,0.017249999999999925,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.0,0,0.007427698525322858,mathso,ce_mathso
155806,0,Hash Join,False,Inner,False,Hash,1874,"['a.id', 'a.tagname', 'c.postid']",51902,51902,51902,1874,0.0,0.0,26.20925,1.0,16111.0,0.0,0.0,0.0,223.0,57.0,1024.0,2.0,4.207149453209543,0,1.4347165709840761,mathso,ce_mathso
155806,0,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,1.61325,1.0,16.0,0.0,0.0,0.0,5.0,59.0,1024.0,2.0,1.2304489213782739,0,0.4171809590678886,mathso,ce_mathso
155806,6,Hash Join,False,Inner,False,Hash,1,"['a.id', 'a.tagname']",2,2,2,1,0.0,0.0,0.0036666666666666336,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.0,0,0.0015895007930968965,mathso,ce_mathso
155806,6,Hash Join,False,Inner,False,Hash,1874,"['a.id', 'a.tagname', 'c.postid']",51902,51902,51902,1874,0.0,0.0,12.710333333333324,1.0,16111.0,0.0,0.0,0.0,0.0,3148.0,2048.0,1.0,4.207149453209543,0,1.1370480137295185,mathso,ce_mathso
155806,6,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,0.3463333333333333,1.0,16.0,0.0,0.0,0.0,0.0,119.0,2048.0,1.0,1.2304489213782739,0,0.12915259845032584,mathso,ce_mathso
155807,0,Hash Join,False,Inner,False,Hash,1,"['a.id', 'a.tagname']",2,2,2,1,0.0,0.0,0.007333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.0,0,0.0031732052833441625,mathso,ce_mathso
155807,0,Hash Join,False,Inner,False,Hash,1874,"['a.id', 'a.tagname', 'c.postid']",51902,51902,51902,1874,0.0,0.0,22.917999999999967,1.0,16111.0,0.0,0.0,0.0,223.0,57.0,1024.0,2.0,4.207149453209543,0,1.3787248615505667,mathso,ce_mathso
155807,0,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,1.6856666666666664,1.0,16.0,0.0,0.0,0.0,5.0,59.0,1024.0,2.0,1.2304489213782739,0,0.4290521089243861,mathso,ce_mathso
155807,6,Hash Join,False,Inner,False,Hash,1,"['a.id', 'a.tagname']",2,2,2,1,0.0,0.0,0.0030000000000000005,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.0,0,0.001300933020418072,mathso,ce_mathso
155807,6,Hash Join,False,Inner,False,Hash,1874,"['a.id', 'a.tagname', 'c.postid']",51902,51902,51902,1874,0.0,0.0,12.354666666666693,1.0,16111.0,0.0,0.0,0.0,0.0,3148.0,2048.0,1.0,4.207149453209543,0,1.1256330524746552,mathso,ce_mathso
155807,6,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,0.31366666666666654,1.0,16.0,0.0,0.0,0.0,0.0,119.0,2048.0,1.0,1.2304489213782739,0,0.11848518014594057,mathso,ce_mathso
155808,0,Hash Join,False,Inner,False,Hash,1,"['a.id', 'a.tagname']",2,2,2,1,0.0,0.0,0.00475,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.0,0,0.0020580148640724845,mathso,ce_mathso
155808,0,Hash Join,False,Inner,False,Hash,1874,"['a.id', 'a.tagname', 'c.postid']",51902,51902,51902,1874,0.0,0.0,26.182000000000016,1.0,16111.0,0.0,0.0,0.0,223.0,57.0,1024.0,2.0,4.207149453209543,0,1.4342814081363013,mathso,ce_mathso
155808,0,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,2.0454999999999997,1.0,16.0,0.0,0.0,0.0,5.0,59.0,1024.0,2.0,1.2304489213782739,0,0.48365860383744,mathso,ce_mathso
155808,6,Hash Join,False,Inner,False,Hash,1,"['a.id', 'a.tagname']",2,2,2,1,0.0,0.0,0.0033333333333333006,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.0,0,0.001445240874180953,mathso,ce_mathso
155808,6,Hash Join,False,Inner,False,Hash,1874,"['a.id', 'a.tagname', 'c.postid']",51902,51902,51902,1874,0.0,0.0,13.097666666666669,1.0,16111.0,0.0,0.0,0.0,0.0,3148.0,2048.0,1.0,4.207149453209543,0,1.149147237644912,mathso,ce_mathso
155808,6,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,0.3499999999999998,1.0,16.0,0.0,0.0,0.0,0.0,119.0,2048.0,1.0,1.2304489213782739,0,0.13033376849500608,mathso,ce_mathso
155810,0,Hash Join,False,Inner,False,Hash,10,"['a.id', 'a.tagname']",9,9,9,10,0.0,0.0,0.007428571428571372,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.0,0,0.0032142636130275425,mathso,ce_mathso
155810,0,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,1.0685714285714287,1.0,16.0,0.0,0.0,0.0,5.0,59.0,1024.0,2.0,1.2304489213782739,0,0.3156705218468713,mathso,ce_mathso
155810,0,Hash Join,False,Inner,False,Hash,18740,"['a.id', 'a.tagname', 'c.postid']",234533,234533,234533,18740,0.0,0.0,86.06385714285713,1.0,16111.0,0.0,0.0,0.0,977.0,57.0,1024.0,32.0,4.207149453209543,0,1.9398379035605466,mathso,ce_mathso
155810,6,Hash Join,False,Inner,False,Hash,10,"['a.id', 'a.tagname']",9,9,9,10,0.0,0.0,0.0141428571428571,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.0,0,0.006099136159903787,mathso,ce_mathso
155810,6,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,0.351,1.0,16.0,0.0,0.0,0.0,0.0,119.0,2048.0,1.0,1.2304489213782739,0,0.13065534902203058,mathso,ce_mathso
155810,6,Hash Join,False,Inner,False,Hash,18740,"['a.id', 'a.tagname', 'c.postid']",234533,234533,234533,18740,0.0,0.0,54.585714285714275,1.0,16111.0,0.0,0.0,0.0,0.0,13811.0,32768.0,1.0,4.207149453209543,0,1.7449631907894856,mathso,ce_mathso
155811,0,Hash Join,False,Inner,False,Hash,1943,"['a.id', 'a.tagname']",1943,1943,1943,1943,0.0,0.0,0.8221428571428572,1.0,16.0,0.0,0.0,0.0,4.0,58.0,1024.0,2.0,1.2304489213782739,0,0.260582422931552,mathso,ce_mathso
155811,0,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,0.462,1.0,0.0,0.0,0.0,0.0,5.0,59.0,1024.0,2.0,0.0,0,0.16494737262184164,mathso,ce_mathso
155811,0,Hash Join,False,Inner,False,Hash,3641094,"['b.tagname', 'd.postid']",3641094,3641094,3641094,3641094,0.0,0.0,2875.118,1.0,16111.0,0.0,0.0,5275.0,21616.0,57.0,1024.0,4096.0,4.207149453209543,0,3.458806700103608,mathso,ce_mathso
155811,6,Hash Join,False,Inner,False,Hash,1943,"['a.id', 'a.tagname']",1943,1943,1943,1943,0.0,0.0,0.3562857142857143,1.0,16.0,0.0,0.0,0.0,0.0,117.0,2048.0,1.0,1.2304489213782739,0,0.1323511873680844,mathso,ce_mathso
155811,6,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,0.3714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,119.0,2048.0,1.0,0.0,0,0.13717319302531158,mathso,ce_mathso
155811,6,Hash Join,False,Inner,False,Hash,3641094,"['b.tagname', 'd.postid']",3641094,3641094,3641094,3641094,0.0,0.0,798.7555714285716,1.0,16111.0,0.0,0.0,0.0,16036.0,31867.0,1048576.0,8.0,4.207149453209543,0,2.90295727424193,mathso,ce_mathso
155812,0,Hash Join,False,Inner,False,Hash,1014,"['a.id', 'a.tagname']",1016,1016,1016,1014,0.0,0.0,0.34542857142857136,1.0,0.0,0.0,0.0,0.0,2.0,35.0,1024.0,2.0,0.0,0,0.12886064609244685,mathso,ce_mathso
155812,0,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,0.9102857142857143,1.0,16.0,0.0,0.0,0.0,5.0,59.0,1024.0,2.0,1.2304489213782739,0,0.28109832790627404,mathso,ce_mathso
155812,0,Hash Join,False,Inner,False,Hash,1900190,"['a.id', 'a.tagname', 'c.postid']",3404826,3404826,3404826,1900190,0.0,0.0,2992.965,1.0,16111.0,0.0,0.0,5272.0,21563.0,57.0,1024.0,2048.0,4.207149453209543,0,3.4762467190545574,mathso,ce_mathso
155812,6,Hash Join,False,Inner,False,Hash,1014,"['a.id', 'a.tagname']",1016,1016,1016,1014,0.0,0.0,0.175,1.0,0.0,0.0,0.0,0.0,0.0,60.0,1024.0,1.0,0.0,0,0.07003786660775509,mathso,ce_mathso
